return_id,order_id,return_date,return_reason,return_quantity,refund_amount
RET-001315,ORD-0018729,2024-10-30,Size Issue,2,992.6
RET-001316,ORD-0018757,2023-11-28,Late Delivery,1,3696.65
RET-001317,ORD-0018783,2023-09-08,Wrong Product,1,559.0
RET-001318,ORD-0018788,2023-12-20,Changed Mind,1,4188.55
RET-001319,ORD-0018790,2024-10-31,Damaged Product,2,2446.3
RET-001320,ORD-0018796,2024-03-11,Quality Issue,1,169.0
RET-001321,ORD-0018818,2023-11-20,Quality Issue,1,539.0
RET-001322,ORD-0018820,2024-06-08,Late Delivery,1,399.0
RET-001323,ORD-0018822,2024-11-29,Damaged Product,1,219.0
RET-001324,ORD-0018850,2023-01-23,Quality Issue,1,1079.0
RET-001325,ORD-0018860,2023-05-01,Damaged Product,1,609.0
RET-001326,ORD-0018868,2023-11-01,Wrong Product,2,5058.0
RET-001327,ORD-0018902,2024-07-24,Quality Issue,1,825.55
RET-001328,ORD-0018906,2024-03-10,Quality Issue,1,247.2
RET-001329,ORD-0018913,2023-10-08,Quality Issue,3,4857.0
RET-001330,ORD-0018916,2023-03-16,Damaged Product,1,649.0
RET-001331,ORD-0018933,2023-12-02,Damaged Product,1,111.3
RET-001332,ORD-0018961,2022-06-06,Damaged Product,1,4578.05
RET-001333,ORD-0018983,2023-06-11,Damaged Product,2,984.3
RET-001334,ORD-0018984,2024-04-19,Wrong Product,1,494.1
RET-001335,ORD-0018997,2024-11-25,Damaged Product,1,1754.1
RET-001336,ORD-0019001,2022-05-10,Quality Issue,1,8368.55
RET-001337,ORD-0019019,2023-03-22,Quality Issue,1,989.1
RET-001338,ORD-0019021,2023-05-13,Quality Issue,1,485.1
RET-001339,ORD-0019029,2024-06-20,Changed Mind,1,6501.65
RET-001340,ORD-0019059,2023-11-08,Damaged Product,1,179.25
RET-001341,ORD-0019094,2023-07-18,Quality Issue,1,5031.15
RET-001342,ORD-0019107,2024-06-18,Damaged Product,1,721.05
RET-001343,ORD-0019116,2023-12-01,Late Delivery,1,3419.0
RET-001344,ORD-0019126,2023-03-27,Size Issue,1,3343.05
RET-001345,ORD-0019130,2022-11-01,Wrong Product,1,872.1
RET-001346,ORD-0019131,2024-10-31,Changed Mind,1,620.1
RET-001347,ORD-0019147,2024-08-09,Quality Issue,1,2060.1
RET-001348,ORD-0019151,2024-11-12,Changed Mind,1,5647.2
RET-001349,ORD-0019187,2023-05-09,Size Issue,1,499.0
RET-001350,ORD-0019199,2022-06-26,Damaged Product,2,1118.0
RET-001351,ORD-0019205,2024-02-03,Quality Issue,1,293.55
RET-001352,ORD-0019209,2023-11-26,Size Issue,1,1605.65
RET-001353,ORD-0019223,2024-07-30,Size Issue,1,3767.2
RET-001354,ORD-0019237,2024-09-23,Changed Mind,1,1329.0
RET-001355,ORD-0019263,2024-07-13,Quality Issue,1,1929.0
RET-001356,ORD-0019264,2024-08-25,Wrong Product,1,959.0
RET-001357,ORD-0019272,2023-08-27,Damaged Product,1,789.0
RET-001358,ORD-0019298,2023-04-21,Damaged Product,1,489.0
RET-001359,ORD-0019300,2022-08-26,Late Delivery,1,2934.55
RET-001360,ORD-0019314,2023-11-25,Damaged Product,1,607.2
RET-001361,ORD-0019328,2023-06-12,Damaged Product,1,1994.05
RET-001362,ORD-0019332,2023-10-19,Changed Mind,1,501.75
RET-001363,ORD-0019348,2024-11-09,Quality Issue,1,228.65
RET-001364,ORD-0019353,2022-10-22,Late Delivery,1,4419.0
RET-001365,ORD-0019367,2023-07-20,Changed Mind,1,1025.05
RET-001366,ORD-0019369,2022-02-15,Quality Issue,1,749.0
RET-001367,ORD-0019392,2023-09-22,Quality Issue,3,6694.65
RET-001368,ORD-0019394,2024-11-18,Quality Issue,1,879.2
RET-001369,ORD-0019399,2022-03-24,Quality Issue,1,679.0
RET-001370,ORD-0019408,2024-03-23,Size Issue,2,3166.2
RET-001371,ORD-0019409,2024-11-23,Quality Issue,1,1457.1
RET-001372,ORD-0019430,2023-10-12,Size Issue,1,3059.1
RET-001373,ORD-0019449,2024-10-18,Quality Issue,1,254.15
RET-001374,ORD-0019474,2024-01-09,Damaged Product,1,1239.2
RET-001375,ORD-0019484,2024-12-29,Damaged Product,1,519.0
RET-001376,ORD-0019492,2023-11-02,Wrong Product,1,1223.15
RET-001377,ORD-0019516,2022-11-16,Late Delivery,2,1818.0
RET-001378,ORD-0019527,2024-01-07,Damaged Product,1,1052.1
RET-001379,ORD-0019548,2023-01-24,Quality Issue,1,2022.15
RET-001380,ORD-0019581,2023-10-25,Damaged Product,1,269.0
RET-001381,ORD-0019608,2024-05-14,Quality Issue,1,2546.1
RET-001382,ORD-0019622,2024-07-28,Size Issue,3,3777.0
RET-001383,ORD-0019641,2023-08-14,Quality Issue,1,441.15
RET-001384,ORD-0019654,2024-09-30,Size Issue,1,1889.0
RET-001385,ORD-0019659,2023-09-12,Wrong Product,1,8288.1
RET-001386,ORD-0019667,2022-09-29,Damaged Product,1,2019.0
RET-001387,ORD-0019679,2024-10-16,Damaged Product,1,255.2
RET-001388,ORD-0019684,2024-09-02,Damaged Product,1,2566.15
RET-001389,ORD-0019690,2023-05-29,Wrong Product,1,911.05
RET-001390,ORD-0019691,2024-03-30,Damaged Product,1,569.05
RET-001391,ORD-0019716,2022-12-03,Quality Issue,1,1743.2
RET-001392,ORD-0019732,2024-10-26,Damaged Product,1,5090.65
RET-001393,ORD-0019764,2022-06-12,Size Issue,1,1754.1
RET-001394,ORD-0019787,2023-10-27,Late Delivery,1,233.1
RET-001395,ORD-0019795,2024-02-26,Late Delivery,1,228.65
RET-001396,ORD-0019817,2023-03-01,Size Issue,1,1386.05
RET-001397,ORD-0019821,2023-11-05,Wrong Product,1,524.25
RET-001398,ORD-0019860,2022-10-22,Quality Issue,1,3122.1
RET-001399,ORD-0019920,2023-10-25,Wrong Product,1,381.65
RET-001400,ORD-0019930,2023-12-12,Size Issue,1,2393.1
RET-001401,ORD-0019936,2022-12-20,Quality Issue,1,359.1
RET-001402,ORD-0019940,2023-05-02,Quality Issue,1,95.2
RET-001403,ORD-0019941,2024-06-16,Size Issue,1,825.55
RET-001404,ORD-0019953,2023-11-10,Quality Issue,1,2948.65
RET-001405,ORD-0019957,2022-06-26,Quality Issue,1,971.1
RET-001406,ORD-0020029,2023-07-03,Wrong Product,1,271.15
RET-001407,ORD-0020039,2024-04-26,Quality Issue,1,3229.15
RET-001408,ORD-0020049,2022-05-27,Changed Mind,1,3489.0
RET-001409,ORD-0020058,2024-01-05,Size Issue,1,649.0
RET-001410,ORD-0020090,2024-04-15,Other,1,8017.05
RET-001411,ORD-0020124,2024-04-10,Damaged Product,1,3059.0
RET-001412,ORD-0020129,2024-04-01,Quality Issue,1,679.0
RET-001413,ORD-0020157,2024-12-30,Size Issue,1,543.2
RET-001414,ORD-0020172,2022-06-24,Wrong Product,1,3409.0
RET-001415,ORD-0020176,2024-03-19,Wrong Product,1,5201.15
RET-001416,ORD-0020202,2024-08-22,Other,1,521.1
RET-001417,ORD-0020226,2024-01-11,Quality Issue,2,3198.0
RET-001418,ORD-0020257,2024-10-07,Damaged Product,2,3838.0
RET-001419,ORD-0020260,2023-01-21,Quality Issue,1,269.0
RET-001420,ORD-0020267,2024-11-09,Quality Issue,1,734.25
RET-001421,ORD-0020277,2022-02-18,Damaged Product,1,1199.0
RET-001422,ORD-0020291,2023-10-12,Size Issue,1,476.1
RET-001423,ORD-0020315,2023-10-23,Size Issue,1,993.65
RET-001424,ORD-0020318,2024-09-12,Damaged Product,1,309.0
RET-001425,ORD-0020327,2022-05-07,Wrong Product,2,4843.3
RET-001426,ORD-0020344,2024-06-09,Damaged Product,1,959.0
RET-001427,ORD-0020355,2023-05-06,Wrong Product,1,379.05
RET-001428,ORD-0020377,2023-08-14,Damaged Product,1,711.55
RET-001429,ORD-0020378,2024-02-14,Damaged Product,1,949.0
RET-001430,ORD-0020387,2023-08-17,Damaged Product,1,52588.65
RET-001431,ORD-0020399,2024-07-15,Changed Mind,1,246.05
RET-001432,ORD-0020412,2024-09-04,Damaged Product,1,2089.0
RET-001433,ORD-0020414,2023-10-29,Size Issue,2,5318.0
RET-001434,ORD-0020415,2024-02-24,Changed Mind,3,3987.0
RET-001435,ORD-0020419,2023-08-05,Size Issue,1,3535.2
RET-001436,ORD-0020432,2023-12-19,Size Issue,1,519.0
RET-001437,ORD-0020446,2022-06-21,Size Issue,1,649.0
RET-001438,ORD-0020465,2023-08-22,Changed Mind,1,656.1
RET-001439,ORD-0020477,2024-10-22,Wrong Product,1,364.65
RET-001440,ORD-0020489,2022-02-01,Damaged Product,1,611.1
RET-001441,ORD-0020499,2024-06-28,Damaged Product,1,3099.0
RET-001442,ORD-0020507,2024-04-30,Damaged Product,1,399.0
RET-001443,ORD-0020524,2024-02-10,Size Issue,1,649.0
RET-001444,ORD-0020525,2024-08-03,Changed Mind,1,512.1
RET-001445,ORD-0020529,2023-04-15,Changed Mind,1,3999.0
RET-001446,ORD-0020544,2024-10-02,Size Issue,1,3248.05
RET-001447,ORD-0020552,2023-06-04,Changed Mind,1,584.1
RET-001448,ORD-0020561,2024-04-27,Wrong Product,2,938.0
RET-001449,ORD-0020580,2024-12-04,Size Issue,1,8744.25
RET-001450,ORD-0020584,2024-01-07,Wrong Product,1,483.65
RET-001451,ORD-0020588,2024-04-10,Size Issue,1,3314.55
RET-001452,ORD-0020590,2024-01-29,Damaged Product,1,36009.0
RET-001453,ORD-0020593,2022-10-05,Quality Issue,4,436.0
RET-001454,ORD-0020598,2023-05-15,Quality Issue,1,519.0
RET-001455,ORD-0020642,2023-10-26,Quality Issue,1,159.0
RET-001456,ORD-0020643,2024-03-19,Damaged Product,1,679.0
RET-001457,ORD-0020644,2023-12-03,Late Delivery,1,1580.15
RET-001458,ORD-0020662,2022-11-16,Changed Mind,1,3569.0
RET-001459,ORD-0020697,2024-01-19,Late Delivery,1,1599.0
RET-001460,ORD-0020702,2023-05-04,Changed Mind,1,889.0
RET-001461,ORD-0020714,2024-04-02,Size Issue,1,3611.65
RET-001462,ORD-0020721,2023-09-18,Wrong Product,1,949.0
RET-001463,ORD-0020723,2024-07-08,Size Issue,1,674.1
RET-001464,ORD-0020733,2024-02-03,Quality Issue,1,1519.05
RET-001465,ORD-0020739,2024-01-23,Damaged Product,1,2526.05
RET-001466,ORD-0020758,2022-01-13,Changed Mind,1,616.55
RET-001467,ORD-0020787,2023-09-08,Damaged Product,1,359.1
RET-001468,ORD-0020807,2024-10-09,Damaged Product,1,2789.1
RET-001469,ORD-0020824,2024-04-01,Quality Issue,1,493.05
RET-001470,ORD-0020825,2024-08-18,Changed Mind,1,1179.0
RET-001471,ORD-0020840,2023-02-25,Quality Issue,2,826.2
RET-001472,ORD-0020841,2024-03-16,Damaged Product,1,150.0
RET-001473,ORD-0020848,2023-09-07,Quality Issue,1,1939.0
RET-001474,ORD-0020851,2023-03-09,Quality Issue,1,1259.0
RET-001475,ORD-0020855,2023-01-30,Damaged Product,1,80.0
RET-001476,ORD-0020876,2023-12-11,Damaged Product,1,8629.0
RET-001477,ORD-0020896,2024-01-01,Damaged Product,1,769.0
RET-001478,ORD-0020913,2024-02-24,Size Issue,1,569.0
RET-001479,ORD-0020921,2023-04-24,Late Delivery,2,530.1
RET-001480,ORD-0020924,2024-04-08,Wrong Product,1,309.0
RET-001481,ORD-0020950,2023-11-02,Quality Issue,2,1198.4
RET-001482,ORD-0020987,2024-05-15,Size Issue,4,5962.2
RET-001483,ORD-0020997,2024-08-19,Wrong Product,1,689.0
RET-001484,ORD-0021000,2024-03-27,Size Issue,1,2098.55
RET-001485,ORD-0021020,2024-06-26,Damaged Product,1,466.65
RET-001486,ORD-0021026,2023-05-12,Late Delivery,1,341.05
RET-001487,ORD-0021035,2024-04-13,Wrong Product,1,1274.15
RET-001488,ORD-0021045,2022-06-28,Late Delivery,1,1444.15
RET-001489,ORD-0021057,2024-10-26,Damaged Product,1,98.1
RET-001490,ORD-0021083,2024-11-30,Quality Issue,1,1214.1
RET-001491,ORD-0021109,2022-12-03,Quality Issue,1,1499.0
RET-001492,ORD-0021126,2024-08-29,Damaged Product,1,2589.0
RET-001493,ORD-0021129,2024-02-03,Changed Mind,1,901.55
RET-001494,ORD-0021159,2024-10-01,Quality Issue,2,1157.1
RET-001495,ORD-0021161,2023-10-17,Quality Issue,2,1174.6
RET-001496,ORD-0021172,2023-12-10,Changed Mind,1,159.0
RET-001497,ORD-0021179,2022-09-12,Damaged Product,3,2967.0
RET-001498,ORD-0021188,2024-06-08,Damaged Product,1,1299.0
RET-001499,ORD-0021191,2022-01-15,Changed Mind,1,679.0
RET-001500,ORD-0021224,2022-08-14,Quality Issue,1,1079.0
RET-001501,ORD-0021232,2023-08-12,Quality Issue,3,3237.0
RET-001502,ORD-0021235,2023-10-22,Quality Issue,1,17679.0
RET-001503,ORD-0021243,2023-09-04,Size Issue,1,413.1
RET-001504,ORD-0021260,2024-05-11,Quality Issue,1,1804.05
RET-001505,ORD-0021272,2024-09-29,Changed Mind,2,8058.0
RET-001506,ORD-0021279,2024-07-02,Size Issue,1,649.0
RET-001507,ORD-0021290,2022-10-21,Quality Issue,1,1291.15
RET-001508,ORD-0021308,2024-04-10,Damaged Product,1,236.55
RET-001509,ORD-0021347,2024-04-04,Other,1,539.0
RET-001510,ORD-0021357,2023-09-29,Late Delivery,1,389.0
RET-001511,ORD-0021383,2024-01-28,Size Issue,1,711.55
RET-001512,ORD-0021388,2024-10-17,Changed Mind,1,386.1
RET-001513,ORD-0021391,2024-05-02,Damaged Product,1,669.0
RET-001514,ORD-0021400,2023-11-11,Other,1,1025.1
RET-001515,ORD-0021408,2023-08-28,Other,1,2546.1
RET-001516,ORD-0021417,2022-08-31,Size Issue,1,711.55
RET-001517,ORD-0021419,2023-02-08,Damaged Product,2,1042.2
RET-001518,ORD-0021441,2022-10-24,Quality Issue,1,2330.1
RET-001519,ORD-0021442,2023-11-01,Damaged Product,1,557.1
RET-001520,ORD-0021467,2023-06-25,Quality Issue,2,682.1
RET-001521,ORD-0021501,2024-01-18,Size Issue,2,1058.0
RET-001522,ORD-0021514,2024-04-06,Quality Issue,1,4509.0
RET-001523,ORD-0021525,2024-12-22,Size Issue,1,584.1
RET-001524,ORD-0021564,2024-06-17,Quality Issue,1,1059.0
RET-001525,ORD-0021573,2024-12-24,Wrong Product,1,2049.0
RET-001526,ORD-0021605,2023-08-05,Size Issue,1,5409.0
RET-001527,ORD-0021628,2022-07-11,Damaged Product,1,806.55
RET-001528,ORD-0021673,2023-02-04,Damaged Product,1,309.0
RET-001529,ORD-0021674,2023-06-14,Wrong Product,1,368.1
RET-001530,ORD-0021689,2023-08-22,Size Issue,1,521.1
RET-001531,ORD-0021698,2023-12-08,Size Issue,1,2634.15
RET-001532,ORD-0021713,2023-10-23,Quality Issue,1,935.2
RET-001533,ORD-0021747,2023-01-24,Size Issue,1,3439.0
RET-001534,ORD-0021752,2022-07-02,Size Issue,1,863.55
RET-001535,ORD-0021771,2024-05-20,Damaged Product,1,579.0
RET-001536,ORD-0021827,2022-11-03,Late Delivery,1,2483.1
RET-001537,ORD-0021841,2022-06-01,Changed Mind,5,18895.5
RET-001538,ORD-0021861,2023-12-06,Damaged Product,1,3519.0
RET-001539,ORD-0021862,2024-06-02,Damaged Product,1,1719.0
RET-001540,ORD-0021875,2023-11-03,Quality Issue,1,3719.0
RET-001541,ORD-0021880,2024-03-27,Quality Issue,4,3164.4
RET-001542,ORD-0021881,2023-11-15,Changed Mind,1,74.25
RET-001543,ORD-0021884,2024-02-09,Size Issue,1,529.0
RET-001544,ORD-0021895,2024-06-11,Wrong Product,1,7646.55
RET-001545,ORD-0021899,2022-11-01,Size Issue,1,1124.25
RET-001546,ORD-0021945,2024-11-30,Damaged Product,1,261.75
RET-001547,ORD-0021953,2024-01-17,Changed Mind,1,1359.15
RET-001548,ORD-0021955,2024-03-12,Changed Mind,2,1081.1
RET-001549,ORD-0021968,2023-02-11,Damaged Product,1,2231.1
RET-001550,ORD-0021971,2024-04-05,Quality Issue,1,269.0
RET-001551,ORD-0021975,2024-05-04,Size Issue,1,474.05
RET-001552,ORD-0021989,2023-01-11,Size Issue,1,1025.05
RET-001553,ORD-0022028,2023-07-25,Quality Issue,1,3039.05
RET-001554,ORD-0022030,2023-11-29,Size Issue,1,135.0
RET-001555,ORD-0022046,2024-03-14,Damaged Product,1,3019.0
RET-001556,ORD-0022054,2024-07-04,Quality Issue,1,616.55
RET-001557,ORD-0022059,2023-04-01,Damaged Product,1,1511.2
RET-001558,ORD-0022062,2023-10-20,Quality Issue,1,367.2
RET-001559,ORD-0022071,2023-01-16,Other,1,530.1
RET-001560,ORD-0022075,2022-06-04,Size Issue,1,249.0
RET-001561,ORD-0022092,2023-10-28,Late Delivery,1,463.2
RET-001562,ORD-0022107,2022-07-05,Late Delivery,1,466.65
RET-001563,ORD-0022115,2023-03-14,Quality Issue,1,839.0
RET-001564,ORD-0022124,2023-12-01,Wrong Product,1,278.1
RET-001565,ORD-0022141,2023-08-25,Changed Mind,2,1958.0
RET-001566,ORD-0022147,2022-09-06,Late Delivery,2,438.0
RET-001567,ORD-0022158,2022-11-02,Quality Issue,1,883.15
RET-001568,ORD-0022169,2022-07-06,Late Delivery,1,1528.55
RET-001569,ORD-0022177,2024-04-04,Quality Issue,2,2943.1
RET-001570,ORD-0022178,2023-12-06,Size Issue,1,5409.0
RET-001571,ORD-0022192,2024-06-06,Size Issue,1,1087.15
RET-001572,ORD-0022216,2022-11-30,Quality Issue,1,2939.0
RET-001573,ORD-0022231,2024-07-09,Damaged Product,1,246.05
RET-001574,ORD-0022242,2023-08-03,Quality Issue,1,246.05
RET-001575,ORD-0022269,2024-09-26,Size Issue,1,239.0
RET-001576,ORD-0022285,2022-07-27,Late Delivery,1,1789.0
RET-001577,ORD-0022287,2023-04-11,Changed Mind,1,31400.1
RET-001578,ORD-0022292,2024-05-11,Damaged Product,1,519.2
RET-001579,ORD-0022306,2024-04-17,Other,1,540.55
RET-001580,ORD-0022315,2023-12-10,Size Issue,1,674.1
RET-001581,ORD-0022346,2024-02-13,Wrong Product,1,509.0
RET-001582,ORD-0022361,2024-05-23,Changed Mind,1,1234.05
RET-001583,ORD-0022375,2023-11-24,Size Issue,1,1454.25
RET-001584,ORD-0022381,2024-09-23,Damaged Product,1,569.0
RET-001585,ORD-0022384,2024-05-22,Wrong Product,1,3219.0
RET-001586,ORD-0022389,2023-07-11,Quality Issue,1,424.15
RET-001587,ORD-0022394,2024-12-02,Changed Mind,1,14891.15
RET-001588,ORD-0022414,2022-07-05,Quality Issue,1,713.15
RET-001589,ORD-0022417,2024-02-21,Quality Issue,1,499.0
RET-001590,ORD-0022441,2023-10-24,Changed Mind,1,1647.2
RET-001591,ORD-0022443,2023-07-04,Changed Mind,1,645.05
RET-001592,ORD-0022445,2023-12-09,Size Issue,1,458.1
RET-001593,ORD-0022459,2024-12-10,Changed Mind,1,3569.15
RET-001594,ORD-0022469,2023-11-17,Quality Issue,1,1115.1
RET-001595,ORD-0022470,2023-03-16,Late Delivery,1,262.65
RET-001596,ORD-0022492,2024-05-12,Damaged Product,1,489.0
RET-001597,ORD-0022495,2024-03-16,Changed Mind,3,12714.3
RET-001598,ORD-0022497,2023-12-06,Changed Mind,2,1423.1
RET-001599,ORD-0022506,2024-12-05,Wrong Product,1,203.15
RET-001600,ORD-0022516,2024-09-22,Late Delivery,1,375.2
RET-001601,ORD-0022521,2022-05-14,Size Issue,1,1599.0
RET-001602,ORD-0022524,2024-11-27,Quality Issue,1,262.65
RET-001603,ORD-0022537,2023-09-07,Quality Issue,1,987.05
RET-001604,ORD-0022557,2024-06-20,Quality Issue,1,649.0
RET-001605,ORD-0022581,2024-08-16,Size Issue,1,2349.0
RET-001606,ORD-0022607,2024-09-09,Wrong Product,1,4841.1
RET-001607,ORD-0022625,2024-10-11,Size Issue,1,529.0
RET-001608,ORD-0022627,2024-05-24,Damaged Product,2,4606.2
RET-001609,ORD-0022641,2023-11-07,Size Issue,1,645.15
RET-001610,ORD-0022646,2024-01-14,Wrong Product,1,262.65
RET-001611,ORD-0022696,2024-01-30,Changed Mind,1,873.05
RET-001612,ORD-0022717,2023-06-22,Changed Mind,1,299.0
RET-001613,ORD-0022721,2024-04-21,Size Issue,1,2129.0
RET-001614,ORD-0022765,2022-08-12,Quality Issue,1,2474.1
RET-001615,ORD-0022777,2023-12-07,Size Issue,1,551.65
RET-001616,ORD-0022792,2024-01-28,Quality Issue,2,1358.0
RET-001617,ORD-0022794,2023-11-20,Changed Mind,1,1770.3
RET-001618,ORD-0022805,2023-08-23,Changed Mind,2,1698.0
RET-001619,ORD-0022829,2024-03-03,Quality Issue,1,399.0
RET-001620,ORD-0022830,2024-11-02,Changed Mind,2,2176.2
RET-001621,ORD-0022889,2024-05-14,Quality Issue,1,7725.65
RET-001622,ORD-0022890,2024-12-11,Size Issue,1,3099.0
RET-001623,ORD-0022903,2024-10-06,Wrong Product,1,1434.3
RET-001624,ORD-0022950,2024-03-03,Late Delivery,1,535.2
RET-001625,ORD-0022960,2023-11-15,Wrong Product,1,3019.0
RET-001626,ORD-0022987,2024-08-13,Size Issue,1,569.0
RET-001627,ORD-0022999,2023-10-12,Late Delivery,1,323.1
RET-001628,ORD-0023000,2022-08-30,Quality Issue,3,6867.0
RET-001629,ORD-0023050,2024-10-22,Size Issue,1,330.65
RET-001630,ORD-0023098,2022-11-17,Quality Issue,1,6686.1
RET-001631,ORD-0023138,2024-09-09,Late Delivery,1,1006.05
RET-001632,ORD-0023141,2024-05-26,Quality Issue,1,939.55
RET-001633,ORD-0023145,2023-03-05,Size Issue,1,458.1
RET-001634,ORD-0023170,2024-03-18,Other,1,2149.0
RET-001635,ORD-0023189,2022-03-08,Quality Issue,1,1817.1
RET-001636,ORD-0023196,2024-08-20,Size Issue,1,639.0
RET-001637,ORD-0023200,2024-09-05,Quality Issue,1,689.0
RET-001638,ORD-0023210,2024-10-25,Late Delivery,1,6059.0
RET-001639,ORD-0023218,2022-11-16,Damaged Product,2,5778.3
RET-001640,ORD-0023224,2024-10-18,Size Issue,1,2727.65
RET-001641,ORD-0023241,2022-10-25,Changed Mind,4,13796.0
RET-001642,ORD-0023242,2023-07-04,Quality Issue,1,749.0
RET-001643,ORD-0023262,2022-11-29,Size Issue,1,1861.3
RET-001644,ORD-0023268,2023-11-19,Damaged Product,1,917.15
RET-001645,ORD-0023278,2024-03-09,Changed Mind,1,1109.0
RET-001646,ORD-0023279,2024-07-06,Damaged Product,2,4012.2
RET-001647,ORD-0023283,2024-06-20,Quality Issue,1,509.0
RET-001648,ORD-0023301,2024-02-17,Wrong Product,1,930.05
RET-001649,ORD-0023313,2023-05-24,Size Issue,1,746.1
RET-001650,ORD-0023318,2023-12-02,Late Delivery,1,329.0
RET-001651,ORD-0023324,2024-07-11,Quality Issue,1,656.1
RET-001652,ORD-0023335,2024-01-11,Late Delivery,1,735.2
RET-001653,ORD-0023352,2024-10-05,Wrong Product,1,329.0
RET-001654,ORD-0023353,2023-08-29,Changed Mind,1,969.0
RET-001655,ORD-0023385,2024-09-01,Damaged Product,1,1449.0
RET-001656,ORD-0023428,2023-05-16,Size Issue,1,2276.1
RET-001657,ORD-0023512,2024-04-13,Size Issue,2,948.1
RET-001658,ORD-0023514,2022-12-30,Late Delivery,1,5566.05
RET-001659,ORD-0023521,2023-08-02,Size Issue,1,1095.2
RET-001660,ORD-0023526,2024-05-18,Late Delivery,4,1836.0
RET-001661,ORD-0023528,2022-12-16,Other,3,10827.15
RET-001662,ORD-0023538,2023-08-21,Wrong Product,1,567.2
RET-001663,ORD-0023541,2023-06-07,Quality Issue,2,484.2
RET-001664,ORD-0023566,2024-10-20,Wrong Product,1,359.1
RET-001665,ORD-0023572,2024-04-07,Changed Mind,1,599.0
RET-001666,ORD-0023589,2024-02-06,Damaged Product,1,519.2
RET-001667,ORD-0023599,2023-02-14,Other,2,6648.1
RET-001668,ORD-0023602,2023-06-17,Changed Mind,1,1409.0
RET-001669,ORD-0023609,2023-01-05,Changed Mind,1,1369.0
RET-001670,ORD-0023622,2022-09-27,Size Issue,1,2259.0
RET-001671,ORD-0023624,2024-03-01,Quality Issue,2,1168.2
RET-001672,ORD-0023653,2024-11-21,Changed Mind,2,5342.4
RET-001673,ORD-0023666,2024-05-07,Wrong Product,1,919.0
RET-001674,ORD-0023670,2023-12-08,Damaged Product,1,10493.1
RET-001675,ORD-0023673,2024-05-11,Size Issue,1,2231.55
RET-001676,ORD-0023690,2022-12-05,Size Issue,2,4390.2
RET-001677,ORD-0023691,2023-04-14,Quality Issue,1,968.05
RET-001678,ORD-0023694,2024-02-03,Quality Issue,1,296.1
RET-001679,ORD-0023712,2023-05-14,Size Issue,1,959.2
RET-001680,ORD-0023724,2023-10-16,Size Issue,1,3589.0
RET-001681,ORD-0023729,2024-12-22,Damaged Product,2,1358.0
RET-001682,ORD-0023733,2024-10-26,Other,1,512.1
RET-001683,ORD-0023736,2024-01-06,Wrong Product,1,609.0
RET-001684,ORD-0023745,2024-01-12,Wrong Product,1,7646.55
RET-001685,ORD-0023775,2023-03-29,Size Issue,1,1124.1
RET-001686,ORD-0023784,2024-02-03,Changed Mind,1,2529.0
RET-001687,ORD-0023809,2022-01-17,Quality Issue,1,1718.1
RET-001688,ORD-0023835,2024-09-22,Changed Mind,1,1859.0
RET-001689,ORD-0023843,2023-03-13,Quality Issue,1,1059.0
RET-001690,ORD-0023848,2024-11-19,Size Issue,1,602.1
RET-001691,ORD-0023881,2024-11-27,Wrong Product,1,818.1
RET-001692,ORD-0023882,2024-04-07,Damaged Product,1,227.05
RET-001693,ORD-0023887,2024-07-09,Damaged Product,4,3100.8
RET-001694,ORD-0023894,2023-05-08,Size Issue,1,3449.0
RET-001695,ORD-0023899,2024-12-22,Size Issue,1,584.1
RET-001696,ORD-0023900,2023-04-15,Size Issue,1,664.05
RET-001697,ORD-0023901,2023-02-07,Wrong Product,1,436.05
RET-001698,ORD-0023919,2023-04-20,Damaged Product,1,639.0
RET-001699,ORD-0023920,2022-12-17,Changed Mind,1,664.05
RET-001700,ORD-0023922,2023-11-10,Damaged Product,3,1450.95
RET-001701,ORD-0023932,2024-05-13,Damaged Product,1,3689.1
RET-001702,ORD-0023940,2024-05-23,Late Delivery,1,436.05
RET-001703,ORD-0023941,2024-07-01,Quality Issue,1,236.55
RET-001704,ORD-0023976,2024-01-12,Quality Issue,1,2330.1
RET-001705,ORD-0023988,2024-02-24,Wrong Product,2,302.1
RET-001706,ORD-0024037,2023-10-13,Size Issue,1,483.65
RET-001707,ORD-0024038,2024-03-23,Size Issue,1,1559.0
