product_id,Total_Orders,Total_Quantity,Total_Revenue,Total_Cost,Total_Profit,Returned_Orders,Cancelled_Orders,Profit_Margin_%,Return_Rate_%,Cancellation_Rate_%,product_name,category,subcategory,brand,cost_price,selling_price,supplier,stock_quantity,profit_margin_percentage,Cum_Revenue,Cum_Revenue_Pct,Product_Rank,Cum_Product_Pct,Portfolio_Segment
PROD-0341,153,223,72469.85,55353.06,17116.79,12,9,23.62,7.84,5.88,Rupa Publications Self-Help Ultra,Books,Self-Help,Rupa Publications,248.22,349.0,National Book Depot,63,28.88,131829352.45000002,97.82,496,90.18,"Lagging (Low Rev, Low Margin)"
PROD-0481,147,210,71752.05,44383.5,27368.55,8,9,38.14,5.44,6.12,Prestige Cookware Prime,Home & Kitchen,Cookware,Prestige,211.35,369.0,Homecraft Distributors,309,42.72,131901104.50000001,97.87,497,90.36,"Niche Gem (Low Rev, High Margin)"
PROD-0547,97,130,71445.7,46413.899999999994,25031.8,4,5,35.04,4.12,5.15,Yonex Outdoor Gear Pro,Sports,Outdoor Gear,Yonex,357.03,589.0,Action Sports Distribution,73,39.38,131972550.20000002,97.92,498,90.55,"Niche Gem (Low Rev, High Margin)"
PROD-0144,164,241,71121.05,54061.12,17059.93,9,8,23.99,5.49,4.88,Harpercollins Fiction Elite,Books,Fiction,Harpercollins,224.32,319.0,Global Book Importers,267,29.68,132043671.25000001,97.98,499,90.73,"Lagging (Low Rev, Low Margin)"
PROD-0546,116,165,70502.4,44243.1,26259.300000000003,4,7,37.25,3.45,6.03,Yonex Fitness Equipment Pro,Sports,Fitness Equipment,Yonex,268.14,459.0,Fitnation Logistics,431,41.58,132114173.65000002,98.03,500,90.91,"Niche Gem (Low Rev, High Margin)"
PROD-0104,158,229,69764.45,41897.840000000004,27866.61,10,9,39.94,6.33,5.7,Nivia Sports Apparel Max,Sports,Sports Apparel,Nivia,182.96,329.0,Olympus Gear,348,44.39,132183938.10000002,98.08,501,91.09,"Niche Gem (Low Rev, High Margin)"
PROD-0416,130,192,68807.45,40394.88,28412.57,6,10,41.29,4.62,7.69,Nykaa Skincare Max,Beauty,Skincare,Nykaa,210.39,379.0,Aura Personal Care,427,44.49,132252745.55000003,98.13,502,91.27,"Niche Gem (Low Rev, High Margin)"
PROD-0102,106,163,68786.8,31727.95,37058.85,2,9,53.87,1.89,8.49,Titan Bags & Backpacks Classic,Accessories,Bags & Backpacks,Titan,194.65,449.0,Optima Accessories,329,56.65,132321532.35000002,98.18,503,91.45,"Niche Gem (Low Rev, High Margin)"
PROD-0503,231,309,68664.7,28418.73,40245.97,9,15,58.61,3.9,6.49,Lakme Men'S Grooming Classic,Beauty,Men'S Grooming,Lakme,91.97,239.0,Divine Botanicals,168,61.52,132390197.05000003,98.23,504,91.64,"Niche Gem (Low Rev, High Margin)"
PROD-0163,242,337,68349.9,44133.520000000004,24216.38,12,11,35.43,4.96,4.55,Forest Essentials Haircare Premium,Beauty,Haircare,Forest Essentials,130.96,219.0,Pureglow Cosmetics,132,40.2,132458546.95000003,98.28,505,91.82,"Niche Gem (Low Rev, High Margin)"
PROD-0318,160,229,68250.05,62370.44,5879.61,5,6,8.61,3.12,3.75,Tata Sampann Breakfast & Dairy Classic,Grocery,Breakfast & Dairy,Tata Sampann,272.36,319.0,Farmfresh Agro Supplies,263,14.62,132526797.00000003,98.34,506,92.0,"Lagging (Low Rev, Low Margin)"
PROD-0488,152,235,68010.9,49458.1,18552.8,5,13,27.28,3.29,8.55,Rupa Publications Children'S Books Plus,Books,Children'S Books,Rupa Publications,210.46,309.0,National Book Depot,397,31.89,132594807.90000004,98.39,507,92.18,"Lagging (Low Rev, Low Margin)"
PROD-0060,124,178,67894.0,50101.66,17792.34,8,5,26.21,6.45,4.03,Harpercollins Fiction Series 5,Books,Fiction,Harpercollins,281.47,409.0,National Book Depot,195,31.18,132662701.90000004,98.44,508,92.36,"Lagging (Low Rev, Low Margin)"
PROD-0051,75,104,67313.7,49666.24,17647.46,3,3,26.22,4.0,4.0,Yonex Cycling Series 5,Sports,Cycling,Yonex,477.56,699.0,Olympus Gear,519,31.68,132730015.60000004,98.49,509,92.55,"Lagging (Low Rev, Low Margin)"
PROD-0222,123,179,66074.4,46257.18,19817.22,11,11,29.99,8.94,8.94,Prestige Cookware Prime,Home & Kitchen,Cookware,Prestige,258.42,399.0,Sterling Kitchenware,439,35.23,132796090.00000004,98.54,510,92.73,"Lagging (Low Rev, Low Margin)"
PROD-0440,142,201,65018.7,56503.11,8515.59,5,10,13.1,3.52,7.04,Haldiram'S Breakfast & Dairy Pro,Grocery,Breakfast & Dairy,Haldiram'S,281.11,349.0,Bharat Foodworks,19,19.45,132861108.70000005,98.58,511,92.91,"Lagging (Low Rev, Low Margin)"
PROD-0220,125,189,64925.55,44751.42,20174.13,8,3,31.07,6.4,2.4,Philips Bedding & Linen Elite,Home & Kitchen,Bedding & Linen,Philips,236.78,369.0,Homecraft Distributors,80,35.83,132926034.25000004,98.63,512,93.09,"Lagging (Low Rev, Low Margin)"
PROD-0125,208,314,63838.5,58711.72,5126.780000000001,5,12,8.03,2.4,5.77,Tata Sampann Breakfast & Dairy Classic,Grocery,Breakfast & Dairy,Tata Sampann,186.98,219.0,Farmfresh Agro Supplies,107,14.62,132989872.75000004,98.68,513,93.27,"Lagging (Low Rev, Low Margin)"
PROD-0496,150,232,63701.950000000004,41405.04,22296.91,9,8,35.0,6.0,5.33,Puma Sports Sports Apparel Ultra,Sports,Sports Apparel,Puma Sports,178.47,299.0,Fitnation Logistics,398,40.31,133053574.70000005,98.73,514,93.45,"Niche Gem (Low Rev, High Margin)"
PROD-0242,147,188,63449.55,40079.72,23369.83,14,16,36.83,9.52,10.88,Philips Storage & Org Max,Home & Kitchen,Storage & Org,Philips,213.19,369.0,Homecraft Distributors,435,42.22,133117024.25000004,98.77,515,93.64,"Niche Gem (Low Rev, High Margin)"
PROD-0232,167,250,62071.75,46832.5,15239.25,7,3,24.55,4.19,1.8,Harpercollins Fiction Premium,Books,Fiction,Harpercollins,187.33,269.0,National Book Depot,464,30.36,133179096.00000004,98.82,516,93.82,"Lagging (Low Rev, Low Margin)"
PROD-0063,118,168,62044.5,23674.559999999998,38369.94,9,8,61.84,7.63,6.78,Nykaa Haircare Premium,Beauty,Haircare,Nykaa,140.92,399.0,Aura Personal Care,316,64.68,133241140.50000004,98.87,517,94.0,"Niche Gem (Low Rev, High Margin)"
PROD-0225,133,185,61245.4,39236.65,22008.75,8,13,35.94,6.02,9.77,Titan Jewelry & Belts Pro,Accessories,Jewelry & Belts,Titan,212.09,359.0,Prism Lifestyle Supply,35,40.92,133302385.90000005,98.91,518,94.18,"Niche Gem (Low Rev, High Margin)"
PROD-0042,151,214,61243.8,45712.54,15531.26,9,11,25.36,5.96,7.28,Rupa Publications Children'S Books Classic,Books,Children'S Books,Rupa Publications,213.61,309.0,Scholar Press Logistics,320,30.87,133363629.70000005,98.96,519,94.36,"Lagging (Low Rev, Low Margin)"
PROD-0384,120,167,61150.8,34418.7,26732.1,11,5,43.72,9.17,4.17,Spaces Home Decor Ultra,Home & Kitchen,Home Decor,Spaces,206.1,389.0,Homecraft Distributors,78,47.02,133424780.50000004,99.0,520,94.55,"Niche Gem (Low Rev, High Margin)"
PROD-0195,152,211,60764.85,53646.75,7118.1,3,7,11.71,1.97,4.61,Tata Sampann Snacks & Beverages Pro,Grocery,Snacks & Beverages,Tata Sampann,254.25,309.0,Annapurna Fmcg Wholesale,386,17.72,133485545.35000004,99.05,521,94.73,"Lagging (Low Rev, Low Margin)"
PROD-0449,175,256,60631.9,56714.24,3917.6600000000003,5,10,6.46,2.86,5.71,Haldiram'S Organic Foods Classic,Grocery,Organic Foods,Haldiram'S,221.54,259.0,Annapurna Fmcg Wholesale,375,14.46,133546177.25000004,99.09,522,94.91,"Lagging (Low Rev, Low Margin)"
PROD-0497,150,206,58926.3,43035.46,15890.84,13,10,26.97,8.67,6.67,Decathlon Sports Apparel Prime,Sports,Sports Apparel,Decathlon,208.91,309.0,Action Sports Distribution,517,32.39,133605103.55000004,99.14,523,95.09,"Lagging (Low Rev, Low Margin)"
PROD-0366,167,252,58228.65,56012.04,2216.61,5,14,3.81,2.99,8.38,Catch Cooking Essentials Series 5,Grocery,Cooking Essentials,Catch,222.27,249.0,Bharat Foodworks,541,10.73,133663332.20000005,99.18,524,95.27,"Lagging (Low Rev, Low Margin)"
PROD-0116,181,248,57618.6,39439.44,18179.16,11,12,31.55,6.08,6.63,Oxford University Press Fiction Premium,Books,Fiction,Oxford University Press,159.03,249.0,National Book Depot,109,36.13,133720950.80000004,99.22,525,95.45,"Lagging (Low Rev, Low Margin)"
PROD-0075,155,230,55115.2,42391.3,12723.9,11,9,23.09,7.1,5.81,Rupa Publications Children'S Books Ultra,Books,Children'S Books,Rupa Publications,184.31,259.0,National Book Depot,282,28.84,133776066.00000004,99.26,526,95.64,"Lagging (Low Rev, Low Margin)"
PROD-0133,153,227,54234.6,41679.47,12555.13,5,12,23.15,3.27,7.84,Penguin Non-Fiction Prime,Books,Non-Fiction,Penguin,183.61,259.0,Scholar Press Logistics,349,29.11,133830300.60000004,99.3,527,95.82,"Lagging (Low Rev, Low Margin)"
PROD-0307,225,341,53268.8,44197.01,9071.79,10,4,17.03,4.44,1.78,Arihant Fiction Ultra,Books,Fiction,Arihant,129.61,169.0,Scholar Press Logistics,350,23.31,133883569.40000004,99.34,528,96.0,"Lagging (Low Rev, Low Margin)"
PROD-0276,155,214,52885.4,43195.9,9689.5,10,9,18.32,6.45,5.81,Harpercollins Academic & Test Prep Prime,Books,Academic & Test Prep,Harpercollins,201.85,269.0,National Book Depot,506,24.96,133936454.80000004,99.38,529,96.18,"Lagging (Low Rev, Low Margin)"
PROD-0371,162,230,50847.25,46745.200000000004,4102.05,5,3,8.07,3.09,1.85,Amul Cooking Essentials Ultra,Grocery,Cooking Essentials,Amul,203.24,239.0,Annapurna Fmcg Wholesale,150,14.96,133987302.05000004,99.42,530,96.36,"Lagging (Low Rev, Low Margin)"
PROD-0216,157,224,50142.2,40398.4,9743.8,10,7,19.43,6.37,4.46,Jaico Self-Help Prime,Books,Self-Help,Jaico,180.35,239.0,National Book Depot,274,24.54,134037444.25000004,99.46,531,96.55,"Lagging (Low Rev, Low Margin)"
PROD-0437,205,298,49699.35,40370.06,9329.29,8,16,18.77,3.9,7.8,Oxford University Press Fiction Elite,Books,Fiction,Oxford University Press,135.47,179.0,Global Book Importers,247,24.32,134087143.60000004,99.49,532,96.73,"Lagging (Low Rev, Low Margin)"
PROD-0535,219,304,48139.65,32822.88,15316.77,10,13,31.82,4.57,5.94,Penguin Fiction Series 5,Books,Fiction,Penguin,107.97,169.0,Global Book Importers,233,36.11,134135283.25000004,99.53,533,96.91,"Lagging (Low Rev, Low Margin)"
PROD-0299,223,318,44790.0,29831.58,14958.42,13,11,33.4,5.83,4.93,Oxford University Press Self-Help Elite,Books,Self-Help,Oxford University Press,93.81,150.0,Global Book Importers,363,37.46,134180073.25000004,99.56,534,97.09,"Lagging (Low Rev, Low Margin)"
PROD-0420,196,294,43995.3,34062.84,9932.46,9,11,22.58,4.59,5.61,Rupa Publications Self-Help Max,Books,Self-Help,Rupa Publications,115.86,159.0,Global Book Importers,581,27.13,134224068.55000004,99.59,535,97.27,"Lagging (Low Rev, Low Margin)"
PROD-0485,223,311,43387.5,30431.35,12956.15,7,12,29.86,3.14,5.38,Arihant Fiction Ultra,Books,Fiction,Arihant,97.85,150.0,Scholar Press Logistics,80,34.77,134267456.05000004,99.63,536,97.45,"Lagging (Low Rev, Low Margin)"
PROD-0398,261,361,39918.55,34045.91,5872.64,5,16,14.71,1.92,6.13,Dabur Breakfast & Dairy Series 5,Grocery,Breakfast & Dairy,Dabur,94.31,119.0,Annapurna Fmcg Wholesale,30,20.75,134307374.60000005,99.66,537,97.64,"Lagging (Low Rev, Low Margin)"
PROD-0234,175,240,39827.5,28562.4,11265.1,8,11,28.28,4.57,6.29,Penguin Self-Help Prime,Books,Self-Help,Penguin,119.01,179.0,National Book Depot,116,33.51,134347202.10000005,99.69,538,97.82,"Lagging (Low Rev, Low Margin)"
PROD-0259,191,267,39694.35,37257.18,2437.17,5,12,6.14,2.62,6.28,Aashirvaad Breakfast & Dairy Prime,Grocery,Breakfast & Dairy,Aashirvaad,139.54,159.0,Farmfresh Agro Supplies,503,12.24,134386896.45000005,99.72,539,98.0,"Lagging (Low Rev, Low Margin)"
PROD-0289,281,426,39030.75,37632.840000000004,1397.91,5,21,3.58,1.78,7.47,Fortune Cooking Essentials Essentials,Grocery,Cooking Essentials,Fortune,88.34,99.0,Farmfresh Agro Supplies,81,10.77,134425927.20000005,99.74,540,98.18,"Lagging (Low Rev, Low Margin)"
PROD-0159,257,379,38744.05,35713.17,3030.88,7,22,7.82,2.72,8.56,Aashirvaad Breakfast & Dairy Premium,Grocery,Breakfast & Dairy,Aashirvaad,94.23,109.0,Bharat Foodworks,371,13.55,134464671.25000006,99.77,541,98.36,"Lagging (Low Rev, Low Margin)"
PROD-0358,182,243,38202.45,36654.12,1548.33,8,12,4.05,4.4,6.59,Fortune Organic Foods Elite,Grocery,Organic Foods,Fortune,150.84,169.0,Farmfresh Agro Supplies,191,10.75,134502873.70000005,99.8,542,98.55,"Lagging (Low Rev, Low Margin)"
PROD-0130,245,366,36852.9,31168.559999999998,5684.34,7,16,15.42,2.86,6.53,Nestle Cooking Essentials Premium,Grocery,Cooking Essentials,Nestle,85.16,109.0,Bharat Foodworks,205,21.87,134539726.60000005,99.83,543,98.73,"Lagging (Low Rev, Low Margin)"
PROD-0107,240,356,36117.15,33563.68,2553.47,4,13,7.07,1.67,5.42,Aashirvaad Cooking Essentials Max,Grocery,Cooking Essentials,Aashirvaad,94.28,109.0,Bharat Foodworks,305,13.5,134575843.75000006,99.86,544,98.91,"Lagging (Low Rev, Low Margin)"
PROD-0238,324,476,35656.0,30092.72,5563.28,9,14,15.6,2.78,4.32,Amul Snacks & Beverages Premium,Grocery,Snacks & Beverages,Amul,63.22,80.0,Bharat Foodworks,131,20.98,134611499.75000006,99.88,545,99.09,"Lagging (Low Rev, Low Margin)"
PROD-0255,310,453,34136.0,32004.45,2131.5499999999997,8,19,6.24,2.58,6.13,Fortune Cooking Essentials Premium,Grocery,Cooking Essentials,Fortune,70.65,80.0,Farmfresh Agro Supplies,427,11.69,134645635.75000006,99.91,546,99.27,"Lagging (Low Rev, Low Margin)"
PROD-0010,261,357,32674.95,29056.23,3618.72,6,15,11.07,2.3,5.75,Haldiram'S Breakfast & Dairy Max,Grocery,Breakfast & Dairy,Haldiram'S,81.39,99.0,Farmfresh Agro Supplies,209,17.79,134678310.70000005,99.93,547,99.45,"Lagging (Low Rev, Low Margin)"
PROD-0183,314,485,31752.0,29473.45,2278.55,5,22,7.18,1.59,7.01,Fortune Cooking Essentials Ultra,Grocery,Cooking Essentials,Fortune,60.77,70.0,Annapurna Fmcg Wholesale,210,13.19,134710062.70000005,99.96,548,99.64,"Lagging (Low Rev, Low Margin)"
PROD-0470,330,462,30096.5,26671.26,3425.24,6,16,11.38,1.82,4.85,Haldiram'S Breakfast & Dairy Elite,Grocery,Breakfast & Dairy,Haldiram'S,57.73,70.0,Annapurna Fmcg Wholesale,289,17.53,134740159.20000005,99.98,549,99.82,"Lagging (Low Rev, Low Margin)"
PROD-0338,271,401,29980.0,25170.77,4809.2300000000005,12,13,16.04,4.43,4.8,Haldiram'S Breakfast & Dairy Classic,Grocery,Breakfast & Dairy,Haldiram'S,62.77,80.0,Bharat Foodworks,392,21.54,134770139.20000005,100.0,550,100.0,"Lagging (Low Rev, Low Margin)"
