order_id,customer_id,product_id,order_date,quantity,unit_price,discount_percentage,discount_amount,sales_amount,cost_amount,profit_amount,city,state,region,order_status
ORD-0003610,CUST-00327,PROD-0352,2024-12-02,1,569.0,0.0,0.0,569.0,407.18,161.82,Bhubaneswar,Odisha,East,Delivered
ORD-0003611,CUST-02072,PROD-0297,2024-12-05,3,739.0,0.0,0.0,2217.0,1572.45,644.55,Chandigarh,Punjab,North,Delivered
ORD-0003612,CUST-01463,PROD-0152,2023-12-03,2,2479.0,0.0,0.0,4958.0,1928.94,3029.06,Jaipur,Rajasthan,North,Returned
ORD-0003613,CUST-03032,PROD-0184,2022-07-23,1,1619.0,10.0,161.9,1457.1,969.87,487.23,Ahmedabad,Gujarat,West,Delivered
ORD-0003614,CUST-02737,PROD-0516,2024-10-11,1,8049.0,15.0,1207.35,6841.65,6354.08,487.57,Jaipur,Rajasthan,North,Delivered
ORD-0003615,CUST-02521,PROD-0184,2022-02-07,1,1619.0,5.0,80.95,1538.05,969.87,568.18,Hyderabad,Telangana,South,Cancelled
ORD-0003616,CUST-01664,PROD-0434,2024-06-12,1,259.0,0.0,0.0,259.0,121.37,137.63,Lucknow,Uttar Pradesh,North,Delivered
ORD-0003617,CUST-00715,PROD-0473,2023-09-22,1,649.0,0.0,0.0,649.0,365.28,283.72,Lucknow,Uttar Pradesh,North,Returned
ORD-0003618,CUST-03891,PROD-0041,2024-03-25,2,7429.0,0.0,0.0,14858.0,8476.06,6381.94,Bengaluru,Karnataka,South,Delivered
ORD-0003619,CUST-04584,PROD-0368,2023-05-26,2,919.0,0.0,0.0,1838.0,1377.0,461.0,Kolkata,West Bengal,East,Delivered
ORD-0003620,CUST-04904,PROD-0415,2024-02-27,1,50739.0,0.0,0.0,50739.0,42036.25,8702.75,Jaipur,Rajasthan,North,Delivered
ORD-0003621,CUST-00296,PROD-0243,2024-03-31,1,459.0,0.0,0.0,459.0,291.9,167.1,Ahmedabad,Gujarat,West,Delivered
ORD-0003622,CUST-03877,PROD-0314,2024-06-19,1,969.0,0.0,0.0,969.0,595.66,373.34,Mumbai,Maharashtra,West,Delivered
ORD-0003623,CUST-03809,PROD-0093,2023-11-17,1,409.0,10.0,40.9,368.1,320.41,47.69,Chennai,Tamil Nadu,South,Delivered
ORD-0003624,CUST-04918,PROD-0178,2023-01-10,2,549.0,0.0,0.0,1098.0,969.04,128.96,Pune,Maharashtra,West,Delivered
ORD-0003625,CUST-01328,PROD-0390,2024-04-16,3,769.0,0.0,0.0,2307.0,1617.03,689.97,Mumbai,Maharashtra,West,Cancelled
ORD-0003626,CUST-03891,PROD-0336,2024-03-14,1,429.0,5.0,21.45,407.55,277.28,130.27,Bengaluru,Karnataka,South,Delivered
ORD-0003627,CUST-00281,PROD-0076,2023-11-10,1,499.0,0.0,0.0,499.0,299.01,199.99,Bengaluru,Karnataka,South,Delivered
ORD-0003628,CUST-03320,PROD-0543,2024-01-16,1,21509.0,10.0,2150.9,19358.1,18445.43,912.67,Ahmedabad,Gujarat,West,Delivered
ORD-0003629,CUST-01851,PROD-0513,2024-11-06,1,669.0,20.0,133.8,535.2,558.96,-23.76,Ahmedabad,Gujarat,West,Delivered
ORD-0003630,CUST-04017,PROD-0130,2023-10-08,1,109.0,0.0,0.0,109.0,85.16,23.84,Pune,Maharashtra,West,Delivered
ORD-0003631,CUST-04492,PROD-0482,2024-04-10,2,549.0,0.0,0.0,1098.0,613.42,484.58,Bhubaneswar,Odisha,East,Delivered
ORD-0003632,CUST-01925,PROD-0154,2024-01-31,1,459.0,0.0,0.0,459.0,223.89,235.11,Mumbai,Maharashtra,West,Delivered
ORD-0003633,CUST-02753,PROD-0311,2024-06-26,1,959.0,0.0,0.0,959.0,496.18,462.82,Pune,Maharashtra,West,Delivered
ORD-0003634,CUST-00608,PROD-0433,2022-02-13,1,1239.0,0.0,0.0,1239.0,1039.93,199.07,Chennai,Tamil Nadu,South,Delivered
ORD-0003635,CUST-02208,PROD-0193,2023-10-10,1,4009.0,10.0,400.9,3608.1,2405.41,1202.69,Delhi,Delhi,North,Returned
ORD-0003636,CUST-01903,PROD-0307,2022-11-26,1,169.0,25.0,42.25,126.75,129.61,-2.86,Bengaluru,Karnataka,South,Delivered
ORD-0003637,CUST-00959,PROD-0252,2024-09-05,1,749.0,0.0,0.0,749.0,664.02,84.98,Mumbai,Maharashtra,West,Delivered
ORD-0003638,CUST-04657,PROD-0420,2023-10-30,1,159.0,15.0,23.85,135.15,115.86,19.29,Kolkata,West Bengal,East,Delivered
ORD-0003639,CUST-00764,PROD-0265,2023-06-08,1,1059.0,20.0,211.8,847.2,570.86,276.34,Nagpur,Maharashtra,West,Delivered
ORD-0003640,CUST-03351,PROD-0313,2022-11-15,1,2829.0,0.0,0.0,2829.0,1929.79,899.21,Hyderabad,Telangana,South,Returned
ORD-0003641,CUST-04634,PROD-0464,2024-01-03,1,3049.0,10.0,304.9,2744.1,1651.75,1092.35,Delhi,Delhi,North,Delivered
ORD-0003642,CUST-04746,PROD-0386,2024-04-28,1,299.0,0.0,0.0,299.0,182.01,116.99,Mumbai,Maharashtra,West,Delivered
ORD-0003643,CUST-04146,PROD-0293,2024-09-07,2,679.0,0.0,0.0,1358.0,799.92,558.08,Jaipur,Rajasthan,North,Delivered
ORD-0003644,CUST-00919,PROD-0257,2023-11-09,1,1199.0,15.0,179.85,1019.15,668.35,350.8,Chandigarh,Punjab,North,Delivered
ORD-0003645,CUST-04264,PROD-0071,2024-01-12,1,539.0,20.0,107.8,431.2,360.31,70.89,Chennai,Tamil Nadu,South,Delivered
ORD-0003646,CUST-01451,PROD-0032,2023-10-31,1,859.0,0.0,0.0,859.0,411.24,447.76,Mumbai,Maharashtra,West,Delivered
ORD-0003647,CUST-04798,PROD-0522,2024-08-23,1,1939.0,10.0,193.9,1745.1,1018.49,726.61,Chandigarh,Punjab,North,Returned
ORD-0003648,CUST-03722,PROD-0107,2023-06-15,1,109.0,0.0,0.0,109.0,94.28,14.72,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0003649,CUST-04103,PROD-0159,2023-11-20,1,109.0,0.0,0.0,109.0,94.23,14.77,Hyderabad,Telangana,South,Delivered
ORD-0003650,CUST-00439,PROD-0338,2024-07-28,1,80.0,0.0,0.0,80.0,62.77,17.23,Ahmedabad,Gujarat,West,Delivered
ORD-0003651,CUST-03059,PROD-0456,2022-06-14,1,399.0,10.0,39.9,359.1,297.59,61.51,Pune,Maharashtra,West,Delivered
ORD-0003652,CUST-04283,PROD-0458,2024-01-13,2,2409.0,5.0,240.9,4577.1,2674.6,1902.5,Delhi,Delhi,North,Delivered
ORD-0003653,CUST-04483,PROD-0456,2023-09-21,1,399.0,0.0,0.0,399.0,297.59,101.41,Kochi,Kerala,South,Delivered
ORD-0003654,CUST-00145,PROD-0537,2022-02-26,4,5909.0,10.0,2363.6,21272.4,14653.96,6618.44,Ahmedabad,Gujarat,West,Delivered
ORD-0003655,CUST-04881,PROD-0032,2024-01-01,2,859.0,0.0,0.0,1718.0,822.48,895.52,Bengaluru,Karnataka,South,Delivered
ORD-0003656,CUST-00221,PROD-0227,2024-02-19,1,1559.0,10.0,155.9,1403.1,921.38,481.72,Kolkata,West Bengal,East,Delivered
ORD-0003657,CUST-03229,PROD-0500,2024-11-01,1,2969.0,25.0,742.25,2226.75,1815.09,411.66,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003658,CUST-03643,PROD-0259,2023-01-27,1,159.0,15.0,23.85,135.15,139.54,-4.39,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003659,CUST-00557,PROD-0480,2022-11-28,1,1169.0,15.0,175.35,993.65,663.52,330.13,Hyderabad,Telangana,South,Delivered
ORD-0003660,CUST-00246,PROD-0010,2024-01-05,4,99.0,5.0,19.8,376.2,325.56,50.64,Surat,Gujarat,West,Delivered
ORD-0003661,CUST-04100,PROD-0278,2024-11-16,4,3999.0,0.0,0.0,15996.0,12413.0,3583.0,Kolkata,West Bengal,East,Delivered
ORD-0003662,CUST-02035,PROD-0503,2022-09-28,1,239.0,10.0,23.9,215.1,91.97,123.13,Kolkata,West Bengal,East,Returned
ORD-0003663,CUST-00556,PROD-0151,2024-06-24,1,2439.0,5.0,121.95,2317.05,1479.28,837.77,Indore,Madhya Pradesh,Central,Returned
ORD-0003664,CUST-03985,PROD-0507,2024-08-30,1,3739.0,0.0,0.0,3739.0,1856.58,1882.42,guwahati,Assam,East,Returned
ORD-0003665,CUST-04416,PROD-0006,2023-08-22,1,4589.0,10.0,458.9,4130.1,2834.33,1295.77,Mumbai,Maharashtra,West,Delivered
ORD-0003666,CUST-03080,PROD-0044,2023-07-01,1,709.0,5.0,35.45,673.55,389.26,284.29,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0003667,CUST-00838,PROD-0264,2024-06-22,1,3059.0,0.0,0.0,3059.0,1926.44,1132.56,Bengaluru,Karnataka,South,Delivered
ORD-0003668,CUST-00073,PROD-0060,2023-04-29,1,409.0,5.0,20.45,388.55,281.47,107.08,Nagpur,Maharashtra,West,Delivered
ORD-0003669,CUST-03679,PROD-0130,2024-01-31,1,109.0,15.0,16.35,92.65,85.16,7.49,Delhi,Delhi,North,Delivered
ORD-0003670,CUST-02878,PROD-0169,2024-07-02,1,419.0,15.0,62.85,356.15,187.95,168.2,Kolkata,West Bengal,East,Delivered
ORD-0003671,CUST-03426,PROD-0267,2023-10-25,1,559.0,0.0,0.0,559.0,214.42,344.58,Kolkata,West Bengal,East,Delivered
ORD-0003672,CUST-04242,PROD-0222,2022-10-10,2,399.0,20.0,159.6,638.4,516.84,121.56,Delhi,Delhi,North,Delivered
ORD-0003673,CUST-02288,PROD-0503,2022-10-31,1,239.0,30.0,71.7,167.3,91.97,75.33,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003674,CUST-00643,PROD-0486,2024-12-14,1,3359.0,10.0,335.9,3023.1,1548.0,1475.1,HYDERABAD,Telangana,South,Delivered
ORD-0003675,CUST-04886,PROD-0414,2024-07-24,1,1079.0,10.0,107.9,971.1,835.38,135.72,Patna,Bihar,East,Delivered
ORD-0003676,CUST-02851,PROD-0366,2023-02-10,1,249.0,0.0,0.0,249.0,222.27,26.73,Bengaluru,Karnataka,South,Delivered
ORD-0003677,CUST-03233,PROD-0116,2022-09-17,1,249.0,0.0,0.0,249.0,159.03,89.97,Chennai,Tamil Nadu,South,Cancelled
ORD-0003678,CUST-04855,PROD-0335,2022-12-25,1,809.0,0.0,0.0,809.0,459.36,349.64,Pune,Maharashtra,West,Delivered
ORD-0003679,CUST-04845,PROD-0083,2024-08-04,3,1559.0,0.0,0.0,4677.0,2852.37,1824.63,Chennai,Tamil Nadu,South,Delivered
ORD-0003680,CUST-03002,PROD-0253,2023-12-03,2,3419.0,0.0,0.0,6838.0,3674.18,3163.82,Chennai,Tamil Nadu,South,Delivered
ORD-0003681,CUST-01574,PROD-0257,2024-03-21,2,1199.0,20.0,479.6,1918.4,1336.7,581.7,Bengaluru,Karnataka,South,Delivered
ORD-0003682,CUST-05187,PROD-0381,2024-04-05,4,909.0,0.0,0.0,3636.0,1997.8,1638.2,Nagpur,Maharashtra,West,Delivered
ORD-0003683,CUST-03578,PROD-0460,2024-09-12,1,949.0,15.0,142.35,806.65,538.16,268.49,Nagpur,Maharashtra,West,Delivered
ORD-0003684,CUST-02165,PROD-0178,2024-12-18,1,549.0,0.0,0.0,549.0,484.52,64.48,Ahmedabad,Gujarat,West,Delivered
ORD-0003685,CUST-02933,PROD-0024,2024-01-13,3,709.0,0.0,0.0,2127.0,1220.67,906.33,Mumbai,Maharashtra,West,Delivered
ORD-0003686,CUST-02204,PROD-0028,2023-12-14,1,589.0,0.0,0.0,589.0,428.8,160.2,Mumbai,Maharashtra,West,Delivered
ORD-0003687,CUST-04625,PROD-0482,2022-06-12,1,549.0,5.0,27.45,521.55,306.71,214.84,Chennai,Tamil Nadu,South,Delivered
ORD-0003688,CUST-02526,PROD-0268,2024-10-31,1,679.0,10.0,67.9,611.1,373.56,237.54,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0003689,CUST-04292,PROD-0142,2022-04-07,1,829.0,0.0,0.0,829.0,466.2,362.8,Coimbatore,Tamil Nadu,South,Returned
ORD-0003690,CUST-04373,PROD-0020,2024-03-06,1,6059.0,0.0,0.0,6059.0,3313.33,2745.67,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003691,CUST-04296,PROD-0293,2024-05-18,1,679.0,10.0,67.9,611.1,399.96,211.14,Hyderabad,Telangana,South,Delivered
ORD-0003692,CUST-03779,PROD-0076,2023-02-28,1,499.0,0.0,0.0,499.0,299.01,199.99,Chennai,Tamil Nadu,South,Delivered
ORD-0003693,CUST-04448,PROD-0234,2023-08-23,1,179.0,5.0,8.95,170.05,119.01,51.04,Hyderabad,Telangana,South,Cancelled
ORD-0003694,CUST-02049,PROD-0288,2023-09-15,1,849.0,0.0,0.0,849.0,591.37,257.63,Bengaluru,Karnataka,South,Delivered
ORD-0003695,CUST-00595,PROD-0133,2022-11-11,4,259.0,15.0,155.4,880.6,734.44,146.16,Mumbai,Maharashtra,West,Delivered
ORD-0003696,CUST-04385,PROD-0113,2023-12-01,1,3589.0,10.0,358.9,3230.1,2018.73,1211.37,Kolkata,West Bengal,East,Delivered
ORD-0003697,CUST-02604,PROD-0012,2022-05-26,1,1919.0,0.0,0.0,1919.0,1005.89,913.11,Pune,Maharashtra,West,Delivered
ORD-0003698,CUST-00660,PROD-0326,2024-05-25,2,1549.0,0.0,0.0,3098.0,1287.34,1810.66,Pune,Maharashtra,West,Cancelled
ORD-0003699,CUST-00597,PROD-0115,2023-11-16,1,2249.0,0.0,0.0,2249.0,1485.79,763.21,Kolkata,West Bengal,East,Cancelled
ORD-0003700,CUST-00826,PROD-0483,2022-07-17,1,1559.0,0.0,0.0,1559.0,965.05,593.95,Jaipur,Rajasthan,North,Delivered
ORD-0003701,CUST-03929,PROD-0336,2023-04-30,1,429.0,0.0,0.0,429.0,277.28,151.72,ahmedabad,Gujarat,West,Delivered
ORD-0003702,CUST-03731,PROD-0307,2024-10-03,2,169.0,0.0,0.0,338.0,259.22,78.78,Mumbai,Maharashtra,West,Delivered
ORD-0003703,CUST-01075,PROD-0279,2022-02-03,1,10519.0,0.0,0.0,10519.0,8624.84,1894.16,Hyderabad,Telangana,South,Delivered
ORD-0003704,CUST-04408,PROD-0125,2023-07-30,1,219.0,5.0,10.95,208.05,186.98,21.07,Chennai,Tamil Nadu,South,Delivered
ORD-0003705,CUST-01478,PROD-0534,2024-10-21,2,749.0,10.0,149.8,1348.2,751.74,596.46,Indore,Madhya Pradesh,Central,Delivered
ORD-0003706,CUST-04144,PROD-0532,2024-06-28,3,5319.0,20.0,3191.4,12765.6,8893.92,3871.68,Hyderabad,Telangana,South,Delivered
ORD-0003707,CUST-02556,PROD-0179,2023-07-06,1,2569.0,5.0,128.45,2440.55,1107.22,1333.33,Mumbai,Maharashtra,West,Delivered
ORD-0003708,CUST-03831,PROD-0431,2023-11-03,2,749.0,0.0,0.0,1498.0,913.96,584.04,Delhi,Delhi,North,Delivered
ORD-0003709,CUST-02015,PROD-0067,2023-07-07,2,599.0,0.0,0.0,1198.0,793.96,404.04,Mumbai,Maharashtra,West,Delivered
ORD-0003710,CUST-01833,PROD-0433,2024-06-15,1,1239.0,5.0,61.95,1177.05,1039.93,137.12,Hyderabad,Telangana,South,Delivered
ORD-0003711,CUST-04380,PROD-0163,2022-12-25,1,219.0,5.0,10.95,208.05,130.96,77.09,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003712,CUST-00178,PROD-0164,2022-08-06,1,1279.0,0.0,0.0,1279.0,765.82,513.18,Chennai,Tamil Nadu,South,Returned
ORD-0003713,CUST-05066,PROD-0281,2023-11-04,1,14079.0,25.0,3519.75,10559.25,11911.74,-1352.49,Pune,Maharashtra,West,Delivered
ORD-0003714,CUST-03411,PROD-0223,2023-11-03,1,1169.0,0.0,0.0,1169.0,709.54,459.46,Kolkata,West Bengal,East,Delivered
ORD-0003715,CUST-02281,PROD-0066,2023-04-07,2,1749.0,10.0,349.8,3148.2,1475.58,1672.62,Chennai,Tamil Nadu,South,Cancelled
ORD-0003716,CUST-03304,PROD-0331,2023-05-02,1,759.0,10.0,75.9,683.1,272.93,410.17,Mumbai,Maharashtra,West,Delivered
ORD-0003717,CUST-00635,PROD-0124,2024-10-24,1,1879.0,15.0,281.85,1597.15,1180.58,416.57,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0003718,CUST-02690,PROD-0249,2024-07-03,2,1019.0,10.0,203.8,1834.2,826.16,1008.04,Mumbai,Maharashtra,West,Delivered
ORD-0003719,CUST-05129,PROD-0133,2022-10-10,1,259.0,10.0,25.9,233.1,183.61,49.49,Indore,Madhya Pradesh,Central,Delivered
ORD-0003720,CUST-01241,PROD-0472,2023-07-11,1,849.0,10.0,84.9,764.1,672.21,91.89,Delhi,Delhi,North,Delivered
ORD-0003721,CUST-03780,PROD-0188,2024-05-27,2,569.0,0.0,0.0,1138.0,659.44,478.56,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003722,CUST-02291,PROD-0487,2023-10-10,1,1009.0,15.0,151.35,857.65,763.17,94.48,Mumbai,Maharashtra,West,Delivered
ORD-0003723,CUST-03434,PROD-0183,2024-11-08,1,70.0,15.0,10.5,59.5,60.77,-1.27,Surat,Gujarat,West,Delivered
ORD-0003724,CUST-01080,PROD-0104,2024-05-14,1,329.0,10.0,32.9,296.1,182.96,113.14,Bhubaneswar,Odisha,East,Delivered
ORD-0003725,CUST-02469,PROD-0321,2024-04-11,3,1449.0,10.0,434.7,3912.3,2146.5,1765.8,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003726,CUST-05102,PROD-0307,2023-05-25,4,169.0,20.0,135.2,540.8,518.44,22.36,Mumbai,Maharashtra,West,Delivered
ORD-0003727,CUST-01024,PROD-0341,2024-09-15,1,349.0,20.0,69.8,279.2,248.22,30.98,Mumbai,Maharashtra,West,Delivered
ORD-0003728,CUST-03355,PROD-0172,2023-08-17,1,719.0,5.0,35.95,683.05,422.7,260.35,Mumbai,Maharashtra,West,Delivered
ORD-0003729,CUST-03018,PROD-0178,2024-01-24,1,549.0,15.0,82.35,466.65,484.52,-17.87,Pune,Maharashtra,West,Delivered
ORD-0003730,CUST-02956,PROD-0135,2024-07-28,1,279.0,0.0,0.0,279.0,114.14,164.86,Kolkata,West Bengal,East,Delivered
ORD-0003731,CUST-03232,PROD-0506,2022-04-20,1,539.0,0.0,0.0,539.0,408.74,130.26,Patna,Bihar,East,Delivered
ORD-0003732,CUST-02626,PROD-0378,2023-01-07,1,569.0,0.0,0.0,569.0,265.74,303.26,Indore,Madhya Pradesh,Central,Delivered
ORD-0003733,CUST-00084,PROD-0419,2023-12-22,1,449.0,5.0,22.45,426.55,350.75,75.8,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0003734,CUST-04681,PROD-0110,2024-06-08,1,919.0,0.0,0.0,919.0,495.95,423.05,Nagpur,Maharashtra,West,Delivered
ORD-0003735,CUST-04310,PROD-0367,2022-12-18,1,609.0,10.0,60.9,548.1,392.27,155.83,Mumbai,Maharashtra,West,Delivered
ORD-0003736,CUST-00909,PROD-0421,2023-06-09,1,1569.0,10.0,156.9,1412.1,739.64,672.46,Lucknow,Uttar Pradesh,North,Delivered
ORD-0003737,CUST-02193,PROD-0192,2023-12-01,1,2099.0,0.0,0.0,2099.0,1261.04,837.96,Indore,Madhya Pradesh,Central,Returned
ORD-0003738,CUST-04027,PROD-0090,2024-07-11,3,18739.0,0.0,0.0,56217.0,46465.74,9751.26,Ahmedabad,Gujarat,West,Returned
ORD-0003739,CUST-05102,PROD-0385,2023-12-17,3,519.0,5.0,77.85,1479.15,979.92,499.23,Mumbai,Maharashtra,West,Delivered
ORD-0003740,CUST-04937,PROD-0338,2022-12-09,1,80.0,10.0,8.0,72.0,62.77,9.23,Visakhapatnam,Andhra Pradesh,South,Delivered
ORD-0003741,CUST-04679,PROD-0320,2024-10-08,1,6899.0,20.0,1379.8,5519.2,5171.75,347.45,Chennai,Tamil Nadu,South,Delivered
ORD-0003742,CUST-00821,PROD-0105,2022-01-15,1,719.0,0.0,0.0,719.0,473.35,245.65,Mumbai,Maharashtra,West,Delivered
ORD-0003743,CUST-04760,PROD-0151,2024-06-04,1,2439.0,0.0,0.0,2439.0,1479.28,959.72,Patna,Bihar,East,Returned
ORD-0003744,CUST-04580,PROD-0346,2024-07-07,1,21399.0,15.0,3209.85,18189.15,18271.59,-82.44,Kolkata,West Bengal,East,Delivered
ORD-0003745,CUST-01997,PROD-0339,2023-08-03,1,509.0,0.0,0.0,509.0,271.23,237.77,Delhi,Delhi,North,Delivered
ORD-0003746,CUST-02094,PROD-0307,2023-02-22,1,169.0,0.0,0.0,169.0,129.61,39.39,Mumbai,Maharashtra,West,Delivered
ORD-0003747,CUST-02416,PROD-0425,2024-10-29,1,19359.0,15.0,2903.85,16455.15,16038.36,416.79,Pune,Maharashtra,West,Delivered
ORD-0003748,CUST-03451,PROD-0447,2024-02-23,1,469.0,0.0,0.0,469.0,362.31,106.69,Hyderabad,Telangana,South,Delivered
ORD-0003749,CUST-01372,PROD-0159,2023-10-26,1,109.0,15.0,16.35,92.65,94.23,-1.58,Hyderabad,Telangana,South,Delivered
ORD-0003750,CUST-00114,PROD-0089,2024-11-04,2,509.0,15.0,152.7,865.3,636.84,228.46,Bhubaneswar,Odisha,East,Delivered
ORD-0003751,CUST-00734,PROD-0115,2024-10-24,1,2249.0,0.0,0.0,2249.0,1485.79,763.21,Chennai,Tamil Nadu,South,Delivered
ORD-0003752,CUST-02325,PROD-0161,2023-08-24,1,899.0,0.0,0.0,899.0,666.53,232.47,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0003753,CUST-01483,PROD-0519,2024-02-17,1,579.0,10.0,57.9,521.1,244.34,276.76,Kochi,Kerala,South,Delivered
ORD-0003754,CUST-03994,PROD-0076,2023-06-22,1,499.0,5.0,24.95,474.05,299.01,175.04,Kolkata,West Bengal,East,Cancelled
ORD-0003755,CUST-00554,PROD-0484,2022-12-28,2,579.0,0.0,0.0,1158.0,607.54,550.46,Indore,Madhya Pradesh,Central,Delivered
ORD-0003756,CUST-04774,PROD-0116,2023-02-10,1,249.0,0.0,0.0,249.0,159.03,89.97,Jaipur,Rajasthan,North,Delivered
ORD-0003757,CUST-04661,PROD-0196,2024-01-23,1,1599.0,10.0,159.9,1439.1,648.09,791.01,Lucknow,Uttar Pradesh,North,Returned
ORD-0003758,CUST-04726,PROD-0071,2023-03-15,1,539.0,0.0,0.0,539.0,360.31,178.69,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003759,CUST-03874,PROD-0059,2023-12-07,1,1849.0,0.0,0.0,1849.0,1117.07,731.93,Kolkata,West Bengal,East,Delivered
ORD-0003760,CUST-00555,PROD-0053,2024-02-15,1,549.0,5.0,27.45,521.55,328.99,192.56,Mumbai,Maharashtra,West,Delivered
ORD-0003761,CUST-02311,PROD-0192,2024-04-02,1,2099.0,0.0,0.0,2099.0,1261.04,837.96,Lucknow,Uttar Pradesh,North,Delivered
ORD-0003762,CUST-00680,PROD-0290,2024-08-09,3,2259.0,0.0,0.0,6777.0,4179.84,2597.16,Mumbai,Maharashtra,West,Delivered
ORD-0003763,CUST-05140,PROD-0115,2024-11-29,1,2249.0,15.0,337.35,1911.65,1485.79,425.86,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003764,CUST-01758,PROD-0511,2024-04-10,1,809.0,0.0,0.0,809.0,484.15,324.85,Patna,Bihar,East,Delivered
ORD-0003765,CUST-03072,PROD-0326,2024-09-11,1,1549.0,5.0,77.45,1471.55,643.67,827.88,Bengaluru,Karnataka,South,Delivered
ORD-0003766,CUST-04069,PROD-0485,2023-10-20,2,150.0,15.0,45.0,255.0,195.7,59.3,Chennai,Tamil Nadu,South,Delivered
ORD-0003767,CUST-04789,PROD-0084,2024-11-08,1,639.0,25.0,159.75,479.25,323.38,155.87,Patna,Bihar,East,Delivered
ORD-0003768,CUST-03954,PROD-0080,2024-06-02,1,869.0,0.0,0.0,869.0,514.89,354.11,Kolkata,West Bengal,East,Cancelled
ORD-0003769,CUST-03546,PROD-0465,2024-03-16,3,1929.0,20.0,1157.4,4629.6,2803.77,1825.83,Delhi,Delhi,North,Delivered
ORD-0003770,CUST-02448,PROD-0314,2023-09-06,1,969.0,5.0,48.45,920.55,595.66,324.89,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0003771,CUST-03181,PROD-0513,2023-03-11,1,669.0,20.0,133.8,535.2,558.96,-23.76,Bengaluru,Karnataka,South,Cancelled
ORD-0003772,CUST-00482,PROD-0083,2024-07-19,1,1559.0,20.0,311.8,1247.2,950.79,296.41,Hyderabad,Telangana,South,Delivered
ORD-0003773,CUST-04604,PROD-0017,2023-11-22,1,1099.0,15.0,164.85,934.15,555.29,378.86,Indore,Madhya Pradesh,Central,Delivered
ORD-0003774,CUST-02847,PROD-0501,2022-12-01,2,1499.0,0.0,0.0,2998.0,1793.1,1204.9,Lucknow,Uttar Pradesh,North,Returned
ORD-0003775,CUST-00200,PROD-0386,2023-07-01,1,299.0,0.0,0.0,299.0,182.01,116.99,Bengaluru,Karnataka,South,Delivered
ORD-0003776,CUST-04786,PROD-0444,2022-07-28,4,309.0,0.0,0.0,1236.0,650.8,585.2,Hyderabad,Telangana,South,Delivered
ORD-0003777,CUST-02560,PROD-0168,2022-04-27,1,979.0,0.0,0.0,979.0,622.02,356.98,Chennai,Tamil Nadu,South,Cancelled
ORD-0003778,CUST-04524,PROD-0003,2024-12-23,1,3229.0,5.0,161.45,3067.55,1149.14,1918.41,Bengaluru,Karnataka,South,Delivered
ORD-0003779,CUST-04460,PROD-0267,2023-10-26,1,559.0,15.0,83.85,475.15,214.42,260.73,Surat,Gujarat,West,Delivered
ORD-0003780,CUST-04254,PROD-0545,2024-07-25,1,3339.0,0.0,0.0,3339.0,2788.69,550.31,Pune,Maharashtra,West,Delivered
ORD-0003781,CUST-00311,PROD-0497,2023-07-21,1,309.0,10.0,30.9,278.1,208.91,69.19,Delhi,Delhi,North,Delivered
ORD-0003782,CUST-01300,PROD-0042,2024-01-17,1,309.0,0.0,0.0,309.0,213.61,95.39,Chandigarh,Punjab,North,Delivered
ORD-0003783,CUST-04563,PROD-0107,2024-12-21,1,109.0,10.0,10.9,98.1,94.28,3.82,Chandigarh,Punjab,North,Delivered
ORD-0003784,CUST-04677,PROD-0174,2024-02-07,1,669.0,0.0,0.0,669.0,411.33,257.67,Coimbatore,Tamil Nadu,South,Delivered
ORD-0003785,CUST-02410,PROD-0457,2022-08-24,2,779.0,20.0,311.6,1246.4,1391.8,-145.4,Lucknow,Uttar Pradesh,North,Delivered
ORD-0003786,CUST-02325,PROD-0454,2024-06-26,4,839.0,0.0,0.0,3356.0,1421.64,1934.36,Bhopal,Madhya Pradesh,Central,Delivered
ORD-0003787,CUST-00914,PROD-0106,2024-11-05,2,3229.0,0.0,0.0,6458.0,3523.3,2934.7,Patna,Bihar,East,Delivered
ORD-0003788,CUST-05032,PROD-0296,2023-02-14,1,839.0,5.0,41.95,797.05,682.92,114.13,Chennai,Tamil Nadu,South,Delivered
ORD-0003789,CUST-01122,PROD-0276,2022-10-29,1,269.0,0.0,0.0,269.0,201.85,67.15,Delhi,Delhi,North,Delivered
ORD-0003790,CUST-01004,PROD-0234,2022-12-02,1,179.0,0.0,0.0,179.0,119.01,59.99,Mumbai,Maharashtra,West,Delivered
ORD-0003791,CUST-03474,PROD-0297,2023-12-05,1,739.0,0.0,0.0,739.0,524.15,214.85,Bengaluru,Karnataka,South,Returned
